app_id,app_name,app_os_platform,review,created_date,star_rating
761,Sistem Janji Temu Klinik KKM,NULL,Suruh KKM cek balik lah apa bodoh punya app ni menyusahkan org lah...tak pasal pasal aku baling handfon aku..aku dah nak naik kapal terbang dah ni doh..apa punya bodoh app ni.. ,2022-05-24 03:58:32,-1
761,Sistem Janji Temu Klinik KKM,Huawei,Apalah Susah betul nak daftar dari pagi hingga sekarang.,2022-05-24 05:46:04,-1
761,Sistem Janji Temu Klinik KKM,NULL,,2022-05-24 22:05:50,5
761,Sistem Janji Temu Klinik KKM,Android,"I've been trying to make an appointment for the past week now and I'm still not able to make a single one. The option for ""Jenis Rawatan"" is not clickable. What am I supposed to do here?",2022-05-25 16:35:24,1
761,Sistem Janji Temu Klinik KKM,NULL,,2022-06-02 22:22:28,-1
761,Sistem Janji Temu Klinik KKM,Android,Kenapa menyusahkan rakyat ni.. Nk daftar pun minta no passport.. Nak cari celah mana no passport tu!! Tolonglah hidup ni jangan menyushkn rakyat.. Saya lg sanggup beratur awal pagi lagi kalau main dgn,2022-06-05 17:10:48,-1
761,Sistem Janji Temu Klinik KKM,NULL,"Sorry to say , benda alah ni semua paling sampah . Menyusahkn org ! 
Lebih rela tunggu beratur lama2 laa daripada hadap benda yg buang masa org ni . Tk boleh bayang klau org tua yg terkebil2 nk buat ",2022-06-08 05:13:22,-1
761,Sistem Janji Temu Klinik KKM,Android, what is MOH trying to do? this is a total crap not even a valid and complete apps. a waste of time and money. wonder how much gov is paying for this rubbish? betul2 menyusahkan rakyat...,2022-06-08 16:49:12,1
761,Sistem Janji Temu Klinik KKM,Android,Dah kenapa tk boleh register ni !!! ,2022-06-20 20:23:05,-1
761,Sistem Janji Temu Klinik KKM,iOS,Jenis rawatan TIDAK dapat tekan. ,2022-06-22 00:24:08,-1
761,Sistem Janji Temu Klinik KKM,Android,,2022-06-23 00:27:10,-1
761,Sistem Janji Temu Klinik KKM,Android,Nonsense app. I cannot register because no keypad!!! Been trying for a week already!!!!! How to go for follow up,2022-06-23 05:15:32,-1
761,Sistem Janji Temu Klinik KKM,NULL,Tak boleh nak daftar utk keluarga... Kenapa ini terjadi ,2022-06-30 21:27:47,1
761,Sistem Janji Temu Klinik KKM,Android,"Kayak babi ini apps tidak menbantu langsung, setang kamuu yg menbuat nie apps p mampos lah babi sial",2022-07-04 06:21:10,1
761,Sistem Janji Temu Klinik KKM,Android,"Bodoh punya apps, bayar dekat kroni untuk susah kan rakyat bodoh punya mentaliti kerajaan, kalau tak bodoh bukan lah kerajaan namanya ",2022-07-19 23:06:41,1
761,Sistem Janji Temu Klinik KKM,NULL,Nk daftar rano kosong jh...kito nyo benok bak it..bangsat2..tolol2 laa..g spital kno ambak kelik...mapuh laa main gini,2022-08-01 21:10:25,-1
761,Sistem Janji Temu Klinik KKM,NULL,Nk daftar rano kosong jh...kito nyo benok bak it..bangsat2..tolol2 laa..g spital kno ambak kelik...mapuh laa main gini,2022-08-01 21:10:25,-1
761,Sistem Janji Temu Klinik KKM,Android,"Tidak membantu apapun..maybe app ni untuk klinik2 area bandar2 besar..klu dok kawasan2 kampung ni,kenapa tidak dpt menggunakannya",2022-08-02 01:14:51,-1
761,Sistem Janji Temu Klinik KKM,NULL,Apa sial la tak boleh bukak menyusahkan orang!!! Boodh ,2022-09-05 03:06:08,-1
761,Sistem Janji Temu Klinik KKM,NULL,,2022-09-19 18:26:44,1
761,Sistem Janji Temu Klinik KKM,Android,"Dah 3 jam cuba daftar temujanji kkm...bila daftar, kata pendaftaran tak berjaya... kenapa teruk sangat sistem online ni gillaaa.....menyusahkan org ramai.... ",2022-10-29 08:51:20,-1
761,Sistem Janji Temu Klinik KKM,Android,"Dah 3 jam cuba daftar temujanji kkm...bila daftar, kata pendaftaran tak berjaya... kenapa teruk sangat sistem online ni gillaaa.....menyusahkan org ramai.... ",2022-10-29 08:51:20,-1
761,Sistem Janji Temu Klinik KKM,Android,"Dah 3 jam cuba daftar temujanji kkm...bila daftar, kata pendaftaran tak berjaya... kenapa teruk sangat sistem online ni gillaaa.....menyusahkan org ramai.... ",2022-10-29 08:51:28,-1
761,Sistem Janji Temu Klinik KKM,iOS,So bad. Nak acces verification text tak dpt2. Mende eh takkan bgi masa 1saat je. MENYUSAHKAN!!!!,2022-10-31 12:00:45,1
761,Sistem Janji Temu Klinik KKM,iOS,"Fungsi apps nak menyenangkan, tapi nampak nya apps temujanji klinik ni memang menyusahkan.
Tolong mudahkan semua pihak bagi setiap golongan umur.",2022-11-01 16:38:56,1
761,Sistem Janji Temu Klinik KKM,iOS,Sangat² menyusahkan semua manusia . ,2022-11-08 14:34:27,-1
761,Sistem Janji Temu Klinik KKM,Android,"sila pihak tuan memperbaiki ralat pada perkhidmatan aplikasi ini. sekiranya tidak lagi menggunakannya,sila hapuskan...",2022-11-28 07:39:04,1
761,Sistem Janji Temu Klinik KKM,Android,,2022-12-18 09:11:21,5
761,Sistem Janji Temu Klinik KKM,Android,"Langsung tidak dapat nak submit pendaftaran, harap dev boleh memperbaikikan ",2022-12-19 23:46:12,1
761,Sistem Janji Temu Klinik KKM,NULL,,2022-12-21 22:10:14,-1
761,Sistem Janji Temu Klinik KKM,iOS,"Lansung tak boleh nak submit untuk temujanji,,,",2022-12-24 16:12:31,-1
761,Sistem Janji Temu Klinik KKM,NULL,Langsung tak membantu. Menyusahkan lagi adalah.,2023-01-11 23:35:30,-1
761,Sistem Janji Temu Klinik KKM,NULL,Bodoh meyusahkan ,2023-01-16 00:43:17,1
761,Sistem Janji Temu Klinik KKM,Android,lembab..menyusahkan...,2023-01-18 05:55:22,-1
761,Sistem Janji Temu Klinik KKM,Android,Sangat menyusahkan ,2023-01-19 18:34:36,-1
761,Sistem Janji Temu Klinik KKM,Android,"Am in Malaysia but darn thing says ""not available in my country"" >.< ",2023-01-21 10:55:59,1
761,Sistem Janji Temu Klinik KKM,Android,Menyusahkan. Bnyak kali long in asik terkeluar. ,2023-02-21 18:40:53,1
761,Sistem Janji Temu Klinik KKM,Android,Nak jumpa doc mcm nak p nikah.. ap bende la merepek,2023-03-20 18:55:16,-1
761,Sistem Janji Temu Klinik KKM,Android,,2023-04-08 19:29:16,1
761,Sistem Janji Temu Klinik KKM,Android,sistem paling bodoh tak lengkap.menyusahkan orang,2023-04-12 10:19:12,-1
761,Sistem Janji Temu Klinik KKM,Huawei,Kenapa sistem slow sangat.. ini menyusahkan rakyat...mcm ni kemajuan ke namanya ,2023-04-25 07:46:48,-1
761,Sistem Janji Temu Klinik KKM,iOS,Nak daftar tu da sekian nak masuk kt dalam tu pon da sekian. Bile nak buat temu janji kt kaunter tak boleh kne buat temujanji dlu bile nak buat temujanji tak boleh nak masuk kt dalam tu plk. Menyusahk,2023-04-28 00:22:12,-1
761,Sistem Janji Temu Klinik KKM,NULL,Tak boleh pakai,2023-05-09 02:48:54,-1
761,Sistem Janji Temu Klinik KKM,iOS,Teruk ,2023-05-11 16:35:42,-1
761,Sistem Janji Temu Klinik KKM,NULL,Menyusahkan nk pgi klinik kena buat temu janji mcm ni,2023-05-25 02:17:11,-1
761,Sistem Janji Temu Klinik KKM,NULL,Kerajaan ni BODOH ke ap hbis klo hp hilang kita nk forgot blik pon x boleh password fkir la ni mnyushkn rakyat,2023-05-25 02:18:43,-1
761,Sistem Janji Temu Klinik KKM,NULL,mcmmne cara nk buat temujanji klinik gigi  ni ....menyusah kn betul,2023-06-08 12:58:56,-1
761,Sistem Janji Temu Klinik KKM,Android,"Cara temujanji ni menyusahkan pesakit, klu temujanji tampal gigi, cuci gigi mgkn bolehla tp klu cabu gigi ni tdk sepatutnya temujanji sb sakit gigi boleh di kategorikan sebagai emergency. Semua pun ta",2023-06-09 07:56:37,-1
761,Sistem Janji Temu Klinik KKM,Android,"Temujanji tidak membantu menyelesaikan masalah pesakit malah menyusahkan lagi. Sakit gigi tidak sepatutnya temujanji, sakit gigi buat kita stress, mahu temujanji lg tambah stress menahan sakit gigi. B",2023-06-09 07:59:48,-1
761,Sistem Janji Temu Klinik KKM,Android,"Bagi saya tidak sesusuai kalau semua masalah gigi kena buat temujanji, kalau tampal gigi atau bersikan gigi bolehlah buat temujaji, tapi kalau cabut gigi tidak perlulah temujanji sebab setiap yang mau",2023-06-09 09:53:52,-1
761,Sistem Janji Temu Klinik KKM,NULL,Teruk punya sistem...,2023-06-20 15:12:44,-1
761,Sistem Janji Temu Klinik KKM,NULL,,2023-06-27 14:50:52,5
761,Sistem Janji Temu Klinik KKM,Android,Menyusahkan rakyat. ,2023-07-03 07:11:27,-1
761,Sistem Janji Temu Klinik KKM,Android,"Sye dh install apps temu janji, tp klinik pergigian Bakri Muar Johor belum di selengara utk pelanggan meng Akses aplikasi nie.. Harap boleh diselesaikn segera..",2023-08-04 05:49:58,5
761,Sistem Janji Temu Klinik KKM,Android,Sye lihat byk yg mmberi feedback hinggakn ada yg berasa sangat marah berkenaan Aplikasi ini. Sbb aplikasi ini belum benar2 boleh di akses. Jadi Harap maklum pada yg berkenaan utk menyediakan saluran y,2023-08-04 05:55:52,5
761,Sistem Janji Temu Klinik KKM,Android,"Gigi da bendenyut2...nk tampal gigi..tp dari semalam smpi harini,nk book appointment,benda ni asik loading jek manjang...sakit gigi bukan boleh buat main..kang ada yang hilang sabar...rumah x jauh dar",2023-09-01 09:55:12,-1
761,Sistem Janji Temu Klinik KKM,NULL,No star at all. Worst. Teruk. Menyusahkan. ,2023-09-08 19:02:46,-1
761,Sistem Janji Temu Klinik KKM,NULL,Bukan memudahkan.lagi menyusahkan.,2023-09-11 13:05:07,-1
761,Sistem Janji Temu Klinik KKM,NULL,Lemahhhh,2023-09-13 01:44:22,1
761,Sistem Janji Temu Klinik KKM,NULL,Sape yg cipta sistem bdo ni..asik loading je..nk log masuk pun payah.. nk tukar temu janji pun susah...yg klinik plak xreti angkat call..,2023-09-18 17:44:13,-1
761,Sistem Janji Temu Klinik KKM,Android,Untuk temu janji ambik darah,2023-09-20 20:06:39,-1
761,Sistem Janji Temu Klinik KKM,Android,,2023-09-20 20:07:40,-1
761,Sistem Janji Temu Klinik KKM,Android,Ambik darah,2023-09-20 20:08:03,-1
761,Sistem Janji Temu Klinik KKM,Android,Temu janji untuk ambik darah untuk khawin,2023-09-20 20:11:36,-1
761,Sistem Janji Temu Klinik KKM,Android,,2023-09-20 20:20:36,5
761,Sistem Janji Temu Klinik KKM,Android,Nak ambik darah ,2023-09-20 20:21:04,5
761,Sistem Janji Temu Klinik KKM,Android,Saya nak temu janji KKM untuk ambik darah ,2023-09-20 20:32:39,5
761,Sistem Janji Temu Klinik KKM,Android,Saya nak temu janji KKM untuk ambik darah ,2023-09-20 20:32:40,5
761,Sistem Janji Temu Klinik KKM,Android,Saya nak temu janji KKM untuk ambik darah ,2023-09-20 20:32:40,5
761,Sistem Janji Temu Klinik KKM,Android,Saya nak temu janji KKM untuk ambik darah ,2023-09-20 20:32:44,5
761,Sistem Janji Temu Klinik KKM,Android,Saya temu janji untuk darah ,2023-09-20 20:33:44,-1
765,MyVisitor,Android,"The apps only for old version of Android, unable to install at updated version of Android ",2023-04-26 20:45:56,1
766,GovChat,Android,ada ini utk perkhidmatan awam sahaja...atau terbuka untuk semua warga Malaysia ,2023-10-21 14:50:58,1
766,GovChat,Android,terbaik,2023-12-01 14:02:10,5
766,GovChat,Android,terbaik ,2023-12-05 07:23:39,5
766,GovChat,Android,,2024-05-09 16:14:50,5
772,Vaccine Certificate Verifier,Android,Usaha yang baik untuk buat aplikasi imi. ,2024-10-07 10:59:16,5
776,CHAT,Android,Aplikasi ni membantu diri saya untuk menerima notifikasi temujanji Hospital Ampang dan semakan ubatan serta QMS. Amat memudahkan dan diharap dapat dikemaskini lagi dengan fungsi bayaran online dan seb,2022-09-13 12:04:00,5
778,FoSIM Public Apps,Android,,2024-11-15 08:51:02,5
778,FoSIM Public Apps,Android,,2025-01-28 12:29:32,5
783,SPOTME,Android,Sangat mudah untuk daftar masuk dan keluar ketika berkerja dirumah,2021-06-17 15:31:34,5
783,SPOTME,iOS,iphone bile click utk download nothing  happend. please check,2021-10-14 11:58:06,1
783,SPOTME,Huawei,,2021-10-17 15:50:06,5
783,SPOTME,iOS,iphone x boleh support app ni. mohon tindakan segera,2021-12-05 10:07:56,1
783,SPOTME,iOS,Dah boleh install di iphone. ,2022-01-10 11:40:16,5
783,SPOTME,iOS,,2022-01-13 10:09:07,1
783,SPOTME,iOS,Ralat selepas install - untrusted on this iphone. I am using ios 15.3,2022-03-25 03:10:00,-1
783,SPOTME,NULL,"PlayStore message, ""This file can harm your device..""
HP-VIVO",2022-03-25 17:11:36,-1
783,SPOTME,Huawei,Tak dapat nak install,2022-03-31 20:04:53,-1
783,SPOTME,iOS,x boleh install - iphone 8,2022-05-30 21:16:10,1
783,SPOTME,Android,App bagus cuma selalu error masa mula mula nak log in dan satu lagi gps loc tak berapa accurate.terima kasih,2022-06-15 11:39:02,1
783,SPOTME,Android,"Apps spot me ni ok,cuma bila nak pin location x accurate langsung boleh plak duduk batang Kali tp pin location dekat ampang... Apa ni????????",2022-06-15 11:47:34,1
783,SPOTME,iOS,"Setiap kali ingin daftar masuk mesti loading memanjang, selalu memang tak dapat nak login",2022-07-14 16:37:04,1
783,SPOTME,Huawei,Log in & out loading memanjang sehingga terpaksa log out menggunakan pc di rumah (log out) ,2022-08-10 07:27:01,1
783,SPOTME,iOS,ip12 nk log in pn xdpt..,2022-08-12 00:00:13,1
783,SPOTME,Android,Kenapa dekat telefon huawei nk daftar masuk loading lama,2022-10-05 21:17:00,1
783,SPOTME,iOS,"untrusted enterprise developer 
iPhone 6splus",2022-12-16 05:40:21,1
783,SPOTME,Android,macam mana ye nak daftar untuk log in.? ,2023-04-12 12:36:30,1
783,SPOTME,NULL,tak dapat pun OTP number.... dah buat banyak kali tapi tak hantar padahal email betul,2023-05-30 11:50:20,-1
783,SPOTME,Android,OTP tak dapat email betul,2023-06-18 13:21:22,1
783,SPOTME,iOS,"Applikasi Spot-me saya konflik bila update iOS 16 , sila bantu (Untrusted Enterprise Developer walaupun telah allow di Setting)
",2023-06-28 09:09:16,-1
783,SPOTME,iOS,spot me dh xboleh pakai lagi ke?,2023-10-10 08:32:01,1
783,SPOTME,Android,,2023-11-01 10:03:28,5
783,SPOTME,Huawei,"Maklumat xlengkap, xblh update",2023-12-04 23:11:37,1
783,SPOTME,iOS,user IOS kebanyakkan tidak dapat check in/ check out. selalu loading/stuck,2024-01-17 07:21:15,2
783,SPOTME,iOS,OTP tak masuk email yg didaftarkan sama ID Pengguna. Cuba bnyk kali takde OTP pun kat email,2024-02-06 10:06:42,1
783,SPOTME,Android,lemah,2024-02-16 21:17:24,1
783,SPOTME,iOS,Tak boleh muat turun. Apa citta ?,2024-02-19 17:15:52,1
783,SPOTME,Android,selalu hang bila waktu puncak. lokasi tak accurated. selalu bermasalah kepada pengguna ios. 90 hari kena uninstall semula,2025-10-08 12:16:13,1
783,SPOTME,iOS,masih byk kelemahan,2024-03-14 06:59:22,1
783,SPOTME,Android,kerap berlaku teknikal error (id pengguna belum berdaftar)apabila nak daftar masuk menggunakan telefon bimbit. walaupun sudah berada di pejabat,2024-03-18 08:59:30,1
783,SPOTME,iOS,kenapa bila sy install dia xsupport 17.4.1 yea ios ,2024-04-15 07:55:37,4
783,SPOTME,iOS,"saya perlu uninstall dan install banyak kali kerana tidak boleh buka serta ada error sewaktu logout kerana masuk kepada login semula. sangat tidak
stabil.Web pula tidak boleh digunakan kerana perlu be",2024-04-19 09:11:13,1
783,SPOTME,Android,applikasi yang masih belum stabil dan memberi banyak masalah kepada pengguna.,2024-04-25 20:49:55,1
783,SPOTME,iOS,"Aplikasi yang menyusahkan kerana selalu tidak reliable, tidak stabil dari segi accuracy lokasi. Sentiasa kena install dan uninstall apps terutama iPhone. Aplikasi tidak ada update. Crap! Jangan promos",2024-05-17 07:42:22,1
783,SPOTME,iOS,ada bugs di waktu utk daftar pergerakan. waktu utk daftar pergerakan follow waktu di setting telefon dimana pengguna boleh edit waktu telefon mengikut kehendak sendiri bukannya waktu actual. hanya daf,2024-06-07 11:00:03,1
783,SPOTME,Android,"apps teruk, asyik detect luar kawasan. Pastu bugging lama. kita sampai keje awal tpi dalam rekod jadi lambat sebab apps ni. Menyusahkan.",2024-06-27 08:03:33,1
783,SPOTME,iOS,haram jadah yg kuatkuasakan kaedah rekod kedatangan mcmni. ,2024-06-29 14:28:59,1
783,SPOTME,Android,tak boleh download.. ,2024-07-24 11:22:57,1
783,SPOTME,Android,app sampah. Menyusahkan. Ada dalam kawasan pun kata luar kawasan. ,2024-08-01 10:27:07,1
783,SPOTME,iOS,,2024-10-01 12:57:39,1
783,SPOTME,iOS,"Applikasi buruk, kehadiran memanjang salah. Ada di tepi jalan la, kedai makan la, rumah mayat la, penjara la. ",2024-10-03 11:37:44,1
783,SPOTME,Android,apps 3 suku masak nak bg staff guna. patut tak masuk apps store dan play store. takut kena remove la tu,2024-10-10 07:54:58,1
783,SPOTME,Android,terbaik,2024-10-15 07:43:20,5
783,SPOTME,iOS,Can't be downloaded ios 18.2. Stated untrusted enterprise developed. ,2025-01-05 23:58:47,1
783,SPOTME,iOS,ios xdpt guna.. jgn buat apps klu xdak guna,2025-01-07 16:27:11,1
783,SPOTME,Android,asal nk daftar masok x boleh ni.. x pasal2 dh lamabt nk daftar masok.... ,2025-01-20 09:25:59,1
783,SPOTME,iOS,knp sy x bleh nk download spot-me,2025-01-27 19:47:37,1
783,SPOTME,iOS,tak boleh buka kat iphone13,2025-02-10 11:20:54,1
783,SPOTME,iOS,masalah x boleh buka,2025-02-28 10:18:52,1
783,SPOTME,iOS,kalau boleh nk kasi 0. sila kembali ke sistem face scan atau finger print. sistem spot-me ni sgt lemah ,2025-02-28 16:22:23,1
783,SPOTME,iOS,"Uninstall - install balik... 
Uninstall - install balik...
Uninstall - install balik...
Uninstall - install balik...
Uninstall - install balik...

Tapi, tak bole bukak juga apps ni.. ",2025-03-01 17:57:14,1
783,SPOTME,iOS,apps tak boleh dibuka. Telah beberapa kali uninstall dan install tapi tidak berjaya,2025-03-02 07:32:44,1
783,SPOTME,iOS,"Tak faham! Kenapa pengguna iPhone saja yang terkena masalah ""Spot-me is no longer available"" lepas tu kena uninstall, kena install balik. Kenapa eik suka menyusahkan orang!!",2025-03-02 11:09:46,1
783,SPOTME,iOS,,2025-03-03 07:46:56,1
783,SPOTME,iOS,mcm ape ler aps ni pengguna ios je ke yg kena masalah nk kena install n uninstall balik...aduhhhhhhh,2025-03-03 09:21:09,1
783,SPOTME,iOS,x boleh buka kt iphone. 1 hal pula nk log in kt website ,2025-03-03 17:10:48,1
783,SPOTME,iOS,"Ingat saya je , rupanya ramai juga kena. dahtu mcm mana ni?",2025-03-05 15:28:49,1
783,SPOTME,iOS,tak blh nak masuk. teruk arr,2025-03-09 17:09:59,1
783,SPOTME,Android,asyik minta download..i x dapat log keluar,2025-05-05 18:04:44,1
783,SPOTME,Android,,2025-05-28 08:24:54,1
783,SPOTME,iOS,,2025-06-28 12:34:13,1
783,SPOTME,iOS,Tak faham nak guna system baru ni.,2025-06-30 16:50:30,1
783,SPOTME,Android,kenapa asyik kena download apps tapi tak de apps nya. harap Kementerian Digital boleh upgrade apps nie. ,2025-07-08 17:40:42,1
783,SPOTME,Android,Id pengguna tidak wujud padahal dh setahun guna,2025-07-22 23:56:32,1
783,SPOTME,Android,"assalamualaikum 
terima kasih",2025-07-23 01:34:40,1
783,SPOTME,iOS,,2025-09-30 10:29:13,5
783,SPOTME,Android,sekiranya tidak mempunayi data aga menyusakan..mohon pihak kementerian untuk menyedikan wifi di setiap permis,2025-10-01 16:59:37,1
783,SPOTME,Android,"butang check in masa buka app hilang. Tapi dapat check in melalui web. Lepas check in, butang check out ada pula. 

ada versi baru perlu update ke? TQ",2025-11-05 19:58:02,2
783,SPOTME,iOS,selalu masalah pd iOS. Tolong baca review2 yg ada di sini. Terpaksa install uninstall berulang kali. ,2025-11-20 07:33:00,1
783,SPOTME,Android,,2025-12-02 04:21:58,1
783,SPOTME,iOS,,2026-01-19 10:57:35,1
783,SPOTME,Android,tidak mesra pengguna. susah nak update cuti. kalau lambat atau terlupa. ,2026-01-22 14:16:05,1
783,SPOTME,iOS,Sangat tidak mesra. Maklumat tidak wujud. Sedangkan semua sudah wujud.,2026-01-27 07:44:01,1
783,SPOTME,Android,,2026-02-10 16:27:13,1
783,SPOTME,Android,kalau sistem sentiasa meroyan mcm nie sakit kepala ndak jawab tunjuk sebab lewat. Dtg awal pun lewat clock in sbb sistem ini tak dpt masuk..aduhhh,2026-02-18 13:17:33,1
783,SPOTME,Android,teruk betul sistem,2026-02-19 19:14:39,1
783,SPOTME,Android,,2026-02-26 14:05:22,4
783,SPOTME,iOS,Apps slow lambat & menyusahkan orang. ,2026-03-30 08:59:00,1
783,SPOTME,iOS,sistem sgt teruk.,2026-03-30 17:12:43,1
783,SPOTME,Android,"harap ada update,tak dpt masuk",2026-04-03 12:43:04,1
783,SPOTME,Android,tak dpt,2026-04-03 14:21:41,1
783,SPOTME,iOS,teruknye apps,2026-04-03 15:29:56,1
783,SPOTME,iOS,"macamana nk login, dah try guna ic pun still xdapat login",2026-04-05 15:46:30,2
783,SPOTME,Android,Mohon aplikasi di muat turun melalui playstore..,2026-04-05 19:16:18,3
783,SPOTME,Android,nak login mcm mana ni? letak ic? takde tpt utk daftarlah ,2026-04-06 10:21:12,1
783,SPOTME,Android,sistem tidak dpt diaccess.masuk ic dlm id penggunan tp x wujud,2026-04-07 12:38:48,1
783,SPOTME,iOS,nak daftar pun x boleh,2026-04-07 15:13:41,1
783,SPOTME,iOS,Dah daftar tapi tak wujud. ,2026-04-08 11:16:31,1
783,SPOTME,Android,id pengguna tidak blh daftar? how?,2026-04-08 11:25:20,1
783,SPOTME,iOS,,2026-04-09 10:49:53,4
783,SPOTME,Android,id tidak wujud,2026-04-10 09:39:39,1
783,SPOTME,Android,ID tidak wujud. Suruh install tapi apps pun tidak mesra pengguna.,2026-04-10 11:22:45,-1
783,SPOTME,Android,tahla nk guna mcm mana..id tidak wujud,2026-04-10 17:05:27,1
783,SPOTME,Android,asyik2 kua id xwujud..brapa kali install n uninstall,2026-04-11 07:54:18,1
783,SPOTME,Android,Kena muat turun fail apk ke? Ni yang seram ni,2026-04-11 10:39:21,1
783,SPOTME,Android,apps yg sgt tidak user friendly ,2026-04-11 12:16:25,1
783,SPOTME,iOS,sistem x mesra pengguna,2026-04-11 21:28:51,1
783,SPOTME,Android,camne nk daftarkan ID ? macam xde resolusi....ni dah nak start minggu depan untuk kegunakan semua...,2026-04-12 10:36:29,1
783,SPOTME,Android,"Saya tidak dapat menggunakan Aplikasi Spot Me kerana setelah nombor kad pengenalan dimasukkan, maklumat pengguna dikatakan tidak wujud. ",2026-04-13 03:24:23,1
783,SPOTME,Android,Tak dapat login sebab IC tak wujud.. ,2026-04-13 14:12:05,1
783,SPOTME,Android,Tak boleh,2026-04-13 14:45:16,1
783,SPOTME,iOS,Pasaipa ceq tkleh nk masukkn id..???,2026-04-13 14:50:44,2
783,SPOTME,Android,sampai sekarang tak sampai2 OTP nya.... macam sesak pie open house,2026-04-13 14:52:03,1
783,SPOTME,Android,OTP masih lagi tak sampai. ,2026-04-13 14:54:06,1
783,SPOTME,iOS,"""Maklumat pengguna tidak wujud""",2026-04-13 15:22:52,1
783,SPOTME,Android,,2026-04-13 15:50:07,1
783,SPOTME,Android,tiada apa2 maklumbalas,2026-04-13 15:52:10,1
783,SPOTME,Android,ok,2026-04-13 15:56:07,-1
783,SPOTME,Android,Sampai sekarang masih belum dapat kod OTP lagi. ,2026-04-13 16:21:43,1
783,SPOTME,Android,saya tak dapat otp,2026-04-13 18:59:02,1
783,SPOTME,Android,,2026-04-14 11:28:18,5
783,SPOTME,iOS,OTP sampai ke sudah x dapat2,2026-04-14 11:40:01,1
783,SPOTME,Android,Belum dapat OTP lagi,2026-04-14 12:01:11,1
783,SPOTME,Android,OTP tak diterima,2026-04-14 12:02:00,1
783,SPOTME,Android,OTP tak diterima,2026-04-14 12:55:30,1
783,SPOTME,iOS,smp skrg tak dpt otp,2026-04-14 13:26:51,1
783,SPOTME,Android,OTP takda,2026-04-14 14:09:50,1
783,SPOTME,iOS,Adakah no otp yang dihantar ke email menggunakan burung merpati?,2026-04-14 14:13:38,1
783,SPOTME,Android,apa benda  ni.dh install gamma dlm apps spot me lepas tu dh install.spotm me nk.id mcm mana nk.dptkan pulak id tu adoiiii pening2,2026-04-14 15:03:19,1
783,SPOTME,Android,mana nak dapat id pengguna tu,2026-04-14 16:29:16,1
783,SPOTME,iOS,wow hebatnya aplikasi ini,2026-04-14 20:51:17,1
783,SPOTME,Android,"apa yang susah sangat nak install, tak boleh ke buat sistem user friendly",2026-04-14 21:30:10,-1
783,SPOTME,iOS,,2026-04-14 21:30:40,1
783,SPOTME,Android,ID pengguna - IC.. otp akan di hantar ke emel yg berdaftar,2026-04-14 22:56:15,4
783,SPOTME,iOS,sistem yg x friendly pengguna.. ,2026-04-15 07:20:34,1
783,SPOTME,Android,tak boleh nak download spotme ni,2026-04-15 08:55:22,1
783,SPOTME,Android,Sistem paling worst Abad ini....dh masuk id pengguna tidak wujud...guna plak APK file.. sibuk war2kan jgn guna fail apk..fail,2026-04-15 10:30:46,1
783,SPOTME,iOS,Tidak terima OTP..,2026-04-15 11:28:12,1
783,SPOTME,Android,"Sampai sudah tak dapat otp, nak tunggu berapa hari tak tauuu... Letak jer link daftar spotme kat page depan spotme tu bagi yg tak berjaya daftar...",2026-04-15 14:26:47,1
783,SPOTME,Android,Sistem yg sgt teruk..x install apps lgsg.. ,2026-04-15 15:47:08,1
783,SPOTME,iOS,menyusahkan je.... sakit kepala nk uruskan,2026-04-16 00:38:26,1
783,SPOTME,Android,,2026-04-16 07:25:31,1
783,SPOTME,Android,apps Masih teruk,2026-04-16 09:04:26,1
783,SPOTME,Android,No otp masih tak masuk dlm emel.... ,2026-04-16 09:50:58,1
783,SPOTME,Android,,2026-04-16 14:38:48,1
783,SPOTME,Android,rasa nak caruttttt je,2026-04-16 21:02:29,1
783,SPOTME,Android,,2026-04-17 12:47:35,5
783,SPOTME,Huawei,"dah ikut step, tapi tak boleh buka, mohon buat aplikasi sedia ada seperti dlm hrmis, semua kakitangan awam ada hrmis kan, kenapa perlu banyak2 sgt nk adakan aplikasi",2026-04-20 09:03:23,1
783,SPOTME,Android,,2026-04-20 11:32:45,1
783,SPOTME,iOS,apps tak berfungsi,2026-04-21 13:02:38,1
783,SPOTME,Android,Saya sebagai pentadbir sistem pun tidak boleh akses...,2026-04-21 15:42:39,-1
784,ASk FaRA,Android,,2022-11-16 05:50:40,5
785,PENYU e-MAS,Huawei,,2021-06-02 16:16:00,5
792,e-Lembaga Peperiksaan,Android,hello Teacher ,2023-04-17 09:29:04,5
792,e-Lembaga Peperiksaan,iOS,Aplikasi yang terbaik oleh KPM dan LP,2023-05-22 21:15:24,5
793,MyDSK,Huawei,,2021-10-10 10:44:32,5
794,Volunteer Smartphone Patrol,Huawei,,2021-11-03 01:48:59,4
794,Volunteer Smartphone Patrol,Android,,2023-08-16 15:56:45,5
794,Volunteer Smartphone Patrol,Android,MANTAP ,2024-02-21 00:55:41,5
794,Volunteer Smartphone Patrol,Android,tak boleh nak kemaskini,2024-03-02 19:16:42,1
797,eSPEKMobile,Android,Mudah digunakan dan cepat,2024-02-05 16:23:20,5
797,eSPEKMobile,Android,Tak dapat muat turun,2026-03-10 08:18:49,2
797,eSPEKMobile,iOS,x boleh download,2026-04-16 08:38:05,1
803,eMaklum JANM,Android,,2022-09-21 15:22:42,4
803,eMaklum JANM,Android,sedang mengesec,2023-10-19 10:35:40,4
