date_reg,type,maker,model,colour,fuel,state
2000-11-29,motokar,Proton,Wira,white,petrol,Sabah
2000-11-29,motokar,Proton,Wira,grey,petrol,Perak
2000-11-29,motokar,Proton,Wira,grey,petrol,W.P. Kuala Lumpur
2000-11-29,motokar,Proton,Wira,grey,petrol,Sabah
2000-11-29,motokar,Proton,Wira,grey,petrol,Terengganu
2000-11-29,motokar,Proton,Wira,grey,petrol,W.P. Kuala Lumpur
2000-11-29,motokar,Proton,Wira,grey,petrol,Sabah
2000-11-29,motokar,Proton,Wira,maroon,petrol,Pahang
2000-11-29,motokar,Proton,Wira,grey,petrol,W.P. Kuala Lumpur
2000-11-29,motokar,Proton,Wira,maroon,petrol,W.P. Kuala Lumpur
2000-11-29,motokar,Proton,Wira,maroon,petrol,W.P. Kuala Lumpur
2000-11-29,motokar,Proton,Wira,white,petrol,W.P. Kuala Lumpur
2000-11-29,motokar,Proton,Wira,maroon,petrol,Johor
2000-11-29,motokar,Proton,Wira,silver,petrol,Pahang
2000-11-29,motokar,Proton,Wira,silver,petrol,W.P. Kuala Lumpur
2000-11-29,motokar,Proton,Wira,red,petrol,Perak
2000-11-29,motokar,Proton,Wira,silver,petrol,Melaka
2000-11-29,motokar,Proton,Wira,maroon,petrol,W.P. Kuala Lumpur
2000-11-29,motokar,Proton,Wira,silver,petrol,W.P. Kuala Lumpur
2000-11-29,motokar,Proton,Wira,grey,petrol,W.P. Kuala Lumpur
2000-11-29,motokar,Proton,Wira,maroon,petrol,W.P. Kuala Lumpur
2000-11-29,motokar,Proton,Wira,silver,petrol,Terengganu
2000-11-29,motokar,Proton,Wira,silver,petrol,Pulau Pinang
2000-11-29,motokar,Proton,Wira,silver,petrol,W.P. Kuala Lumpur
2000-11-29,motokar,Proton,Wira,silver,petrol,Perak
2000-11-29,motokar,Proton,Wira,maroon,petrol,Pahang
2000-11-29,motokar,Proton,Wira,silver,petrol,W.P. Kuala Lumpur
2000-11-29,motokar,Proton,Wira,silver,petrol,Perak
2000-11-29,motokar,Proton,Wira,maroon,petrol,Sabah
2000-11-29,motokar,Proton,Wira,silver,petrol,Pahang
2000-11-29,motokar,Proton,Wira,silver,petrol,W.P. Kuala Lumpur
2000-11-29,motokar,Proton,Wira,grey,petrol,W.P. Kuala Lumpur
2000-11-29,motokar,Proton,Wira,grey,petrol,Johor
2000-11-29,motokar,Proton,Wira,maroon,petrol,W.P. Kuala Lumpur
2000-11-29,motokar,Proton,Wira,silver,petrol,W.P. Kuala Lumpur
2000-11-29,motokar,Proton,Wira,grey,petrol,Selangor
2000-11-29,motokar,Proton,Wira,maroon,petrol,Johor
2000-11-29,motokar,Proton,Wira,silver,petrol,Johor
2000-11-29,motokar,Proton,Wira,silver,petrol,Sarawak
2000-11-29,motokar,Proton,Wira,grey,petrol,W.P. Kuala Lumpur
2000-11-29,motokar,Proton,Wira,grey,petrol,Kelantan
2000-11-29,motokar,Proton,Wira,silver,petrol,Kelantan
2000-11-29,motokar,Proton,Wira,silver,petrol,Kelantan
2000-11-29,motokar,Proton,Wira,green,petrol,W.P. Kuala Lumpur
2000-11-29,motokar,Proton,Wira,green,petrol,Kedah
2000-11-29,motokar,Proton,Wira,green,petrol,W.P. Kuala Lumpur
2000-11-29,motokar,Proton,Wira,green,petrol,Negeri Sembilan
2000-11-29,motokar,Proton,Wira,blue,petrol,W.P. Kuala Lumpur
2000-11-29,motokar,Proton,Wira,blue,petrol,Selangor
2000-11-29,motokar,Proton,Wira,green,petrol,W.P. Kuala Lumpur
2000-11-29,motokar,Proton,Wira,white,petrol,W.P. Kuala Lumpur
2000-11-29,motokar,Proton,Wira,blue,petrol,Negeri Sembilan
2000-11-29,motokar,Proton,Wira,green,petrol,Pahang
2000-11-29,motokar,Proton,Wira,green,petrol,Johor
2000-11-29,motokar,Proton,Wira,green,petrol,Johor
2000-11-29,motokar,Proton,Wira,green,petrol,Johor
2000-11-29,motokar,Proton,Wira,blue,petrol,Johor
2000-11-29,motokar,Proton,Wira,blue,petrol,Johor
2000-11-29,motokar,Proton,Wira,green,petrol,Johor
2000-11-29,motokar,Proton,Wira,green,petrol,Johor
2000-11-29,motokar,Proton,Wira,green,petrol,Perak
2000-11-29,motokar,Proton,Wira,green,petrol,Johor
2000-11-29,motokar,Proton,Wira,green,petrol,W.P. Kuala Lumpur
2000-11-29,motokar,Proton,Wira,green,petrol,Selangor
2000-11-29,motokar,Proton,Wira,green,petrol,Pulau Pinang
2000-11-29,motokar,Proton,Wira,green,petrol,W.P. Kuala Lumpur
2000-11-29,motokar,Proton,Wira,green,petrol,Melaka
2000-11-29,motokar,Proton,Wira,green,petrol,Melaka
2000-11-29,motokar,Proton,Wira,blue,petrol,W.P. Kuala Lumpur
2000-11-29,motokar,Proton,Wira,green,petrol,W.P. Kuala Lumpur
2000-11-29,motokar,Proton,Wira,silver,petrol,W.P. Kuala Lumpur
2000-11-29,motokar,Proton,Wira,green,petrol,Perak
2000-11-29,motokar,Proton,Wira,green,petrol,W.P. Kuala Lumpur
2000-11-29,motokar,Proton,Wira,green,petrol,W.P. Kuala Lumpur
2000-11-29,motokar,Proton,Wira,green,petrol,W.P. Kuala Lumpur
2000-11-29,motokar,Proton,Wira,silver,petrol,Sabah
2000-11-29,motokar,Proton,Wira,silver,petrol,W.P. Kuala Lumpur
2000-11-29,motokar,Proton,Wira,silver,petrol,Sabah
2000-11-29,motokar,Proton,Wira,silver,petrol,Sabah
2000-11-29,motokar,Proton,Wira,silver,petrol,W.P. Kuala Lumpur
2000-11-29,motokar,Proton,Wira,blue,petrol,W.P. Kuala Lumpur
2000-11-29,motokar,Proton,Wira,silver,petrol,W.P. Kuala Lumpur
2000-11-29,motokar,Proton,Wira,silver,petrol,W.P. Kuala Lumpur
2000-11-29,motokar,Proton,Wira,green,petrol,W.P. Kuala Lumpur
2000-11-29,motokar,Proton,Wira,maroon,petrol,Pahang
2000-11-29,jip,Suzuki,Grand Vitara,green,petrol,W.P. Kuala Lumpur
2000-11-29,jip,Suzuki,Vitara,gold,petrol,Selangor
2000-11-29,jip,Suzuki,Vitara,red,petrol,Johor
2000-11-29,pick_up,Tata,TELCOLINE,red,greendiesel,Pahang
2000-11-29,motokar,Toyota,Camry,silver,petrol,Perak
2000-11-29,motokar,Toyota,Camry,beige,petrol,Selangor
2000-11-29,motokar,Toyota,Camry,silver,petrol,Melaka
2000-11-29,motokar,Toyota,Camry,silver,petrol,W.P. Kuala Lumpur
2000-11-29,motokar,Toyota,Camry,silver,petrol,Selangor
2000-11-29,motokar,Toyota,Camry,yellow,petrol,Kedah
2000-11-29,motokar,Toyota,Camry,silver,petrol,Pulau Pinang
2000-11-29,motokar,Toyota,Camry,blue,petrol,W.P. Kuala Lumpur
2000-11-29,motokar,Toyota,Camry,silver,petrol,W.P. Kuala Lumpur
2000-11-29,motokar,Toyota,Corolla,silver,petrol,Pulau Pinang
2000-11-29,motokar,Toyota,Corolla,silver,petrol,Negeri Sembilan
2000-11-29,motokar,Toyota,Corolla,silver,petrol,Johor
2000-11-29,motokar,Toyota,Corolla,silver,petrol,Kelantan
2000-11-29,motokar,Toyota,Corolla,silver,petrol,W.P. Kuala Lumpur
2000-11-29,motokar,Toyota,Corolla,white,petrol,Sarawak
2000-11-29,pick_up,Toyota,Hilux,red,greendiesel,Pahang
2000-11-29,pick_up,Toyota,Dyna,white,diesel,Sarawak
2000-11-29,motokar,Toyota,Corolla,white,petrol,Sarawak
2000-11-29,window_van,Toyota,Estima,silver,petrol,Pulau Pinang
2000-11-29,motokar,Toyota,Harrier,white,petrol,Pulau Pinang
2000-11-29,jip,Toyota,Harrier,silver,petrol,W.P. Kuala Lumpur
2000-11-29,jip,Toyota,Harrier,white,petrol,W.P. Kuala Lumpur
2000-11-29,jip,Toyota,Harrier,silver,petrol,Pulau Pinang
2000-11-29,jip,Toyota,Harrier,green,petrol,Negeri Sembilan
2000-11-29,window_van,Toyota,Hiace,white,diesel,W.P. Kuala Lumpur
2000-11-29,window_van,Toyota,Hiace,white,petrol,Pulau Pinang
2000-11-29,window_van,Toyota,Hiace,white,diesel,W.P. Kuala Lumpur
2000-11-29,window_van,Toyota,Hiace,white,diesel,W.P. Kuala Lumpur
2000-11-29,window_van,Toyota,Hiace,white,diesel,W.P. Kuala Lumpur
2000-11-29,window_van,Toyota,Hiace,white,diesel,W.P. Kuala Lumpur
2000-11-29,window_van,Toyota,Hiace,white,diesel,W.P. Kuala Lumpur
2000-11-29,window_van,Toyota,Hiace,white,diesel,Pulau Pinang
2000-11-29,window_van,Toyota,Hiace,white,diesel,Sarawak
2000-11-29,window_van,Toyota,Hiace,white,diesel,W.P. Labuan
2000-11-29,pick_up,Toyota,Hilux,silver,greendiesel,W.P. Kuala Lumpur
2000-11-29,pick_up,Toyota,Hilux,white,greendiesel,Sabah
2000-11-29,pick_up,Toyota,Hilux,black,greendiesel,Sabah
2000-11-29,pick_up,Toyota,Hilux,white,greendiesel,Sabah
2000-11-29,pick_up,Toyota,Hilux,red,greendiesel,Sabah
2000-11-29,pick_up,Toyota,Hilux,purple,greendiesel,Sarawak
2000-11-29,pick_up,Toyota,Hilux,red,greendiesel,Pahang
2000-11-29,pick_up,Toyota,Hilux,silver,greendiesel,Pahang
2000-11-29,pick_up,Toyota,Hilux,silver,greendiesel,Sabah
2000-11-29,pick_up,Toyota,Hilux,silver,greendiesel,Sabah
2000-11-29,jip,Toyota,Land Cruiser Prado,beige,diesel,Sabah
2000-11-29,jip,Toyota,Land Cruiser,gold,petrol,Johor
2000-11-29,pick_up,Toyota,Land Cruiser,white,diesel,Sarawak
2000-11-29,pick_up,Toyota,Land Cruiser,white,diesel,Sabah
2000-11-29,jip,Toyota,Land Cruiser,blue,petrol,Selangor
2000-11-29,pick_up,Toyota,Hilux,silver,greendiesel,Sabah
2000-11-29,jip,Toyota,Hilux,silver,greendiesel,Sarawak
2000-11-29,pick_up,Toyota,Hilux,silver,greendiesel,Pahang
2000-11-29,pick_up,Toyota,Hilux,silver,greendiesel,Sabah
2000-11-29,pick_up,Toyota,Hilux,green,greendiesel,Sabah
2000-11-29,pick_up,Toyota,Hilux,white,greendiesel,Sabah
2000-11-29,pick_up,Toyota,Hilux,silver,greendiesel,Sabah
2000-11-29,jip,Toyota,Land Cruiser Prado,beige,greendiesel,W.P. Kuala Lumpur
2000-11-29,jip,Toyota,RAV4,white,petrol,Sarawak
2000-11-29,window_van,Toyota,Land Cruiser,white,petrol,Sabah
2000-11-29,jip,Toyota,Hilux,red,diesel,Sabah
2000-11-29,window_van,Toyota,Unser,green,petrol,Johor
2000-11-29,motokar_pelbagai_utiliti,Toyota,Unser,purple,petrol,Perak
2000-11-29,motokar_pelbagai_utiliti,Toyota,Unser,silver,petrol,Johor
2000-11-29,motokar_pelbagai_utiliti,Toyota,Unser,silver,petrol,Pulau Pinang
2000-11-29,motokar,Toyota,Unser,silver,petrol,Kelantan
2000-11-29,window_van,Toyota,Unser,silver,petrol,Johor
2000-11-29,window_van,Toyota,Unser,red,petrol,Johor
2000-11-29,motokar_pelbagai_utiliti,Toyota,Unser,red,petrol,Negeri Sembilan
2000-11-29,motokar_pelbagai_utiliti,Toyota,Unser,red,petrol,Johor
2000-11-29,motokar_pelbagai_utiliti,Toyota,Unser,silver,petrol,Johor
2000-11-29,motokar_pelbagai_utiliti,Toyota,Unser,green,petrol,Negeri Sembilan
2000-11-29,motokar_pelbagai_utiliti,Toyota,Unser,silver,petrol,Perak
2000-11-29,motokar,Toyota,Unser,silver,petrol,W.P. Labuan
2000-11-29,motokar_pelbagai_utiliti,Toyota,Unser,silver,petrol,W.P. Kuala Lumpur
2000-11-29,window_van,Toyota,Unser,red,petrol,Selangor
2000-11-29,motokar_pelbagai_utiliti,Toyota,Unser,silver,petrol,Selangor
2000-11-29,motokar_pelbagai_utiliti,Toyota,Unser,silver,petrol,Sabah
2000-11-29,motokar_pelbagai_utiliti,Toyota,Unser,silver,petrol,Selangor
2000-11-29,motokar,Toyota,Unser,red,petrol,Kedah
2000-11-29,motokar_pelbagai_utiliti,Toyota,Unser,silver,petrol,Pulau Pinang
2000-11-29,motokar_pelbagai_utiliti,Toyota,Unser,purple,petrol,Perak
2000-11-29,motokar_pelbagai_utiliti,Toyota,Unser,silver,petrol,Pulau Pinang
2000-11-29,window_van,Toyota,Unser,green,petrol,Pahang
2000-11-29,motokar,Toyota,Unser,red,petrol,W.P. Labuan
2000-11-29,motokar_pelbagai_utiliti,Toyota,Unser,silver,petrol,Pahang
2000-11-29,motokar_pelbagai_utiliti,Toyota,Unser,red,petrol,Negeri Sembilan
2000-11-29,motokar_pelbagai_utiliti,Toyota,Unser,purple,petrol,Perak
2000-11-29,window_van,Toyota,Unser,silver,petrol,Perak
2000-11-29,motokar_pelbagai_utiliti,Toyota,Unser,silver,petrol,Pulau Pinang
2000-11-29,motokar_pelbagai_utiliti,Toyota,Unser,silver,petrol,Sabah
2000-11-29,motokar_pelbagai_utiliti,Toyota,Unser,red,petrol,Melaka
2000-11-29,motokar_pelbagai_utiliti,Toyota,Unser,silver,petrol,W.P. Kuala Lumpur
2000-11-29,motokar_pelbagai_utiliti,Toyota,Unser,silver,petrol,W.P. Kuala Lumpur
2000-11-29,jip,Toyota,Unser,silver,petrol,W.P. Kuala Lumpur
2000-11-29,jip,Toyota,Unser,purple,petrol,W.P. Kuala Lumpur
2000-11-29,motokar_pelbagai_utiliti,Toyota,Unser,silver,petrol,W.P. Kuala Lumpur
2000-11-29,window_van,Toyota,Unser,silver,petrol,Pahang
2000-11-29,jip,Toyota,Unser,red,petrol,W.P. Kuala Lumpur
2000-11-29,motokar_pelbagai_utiliti,Toyota,Unser,red,petrol,W.P. Kuala Lumpur
2000-11-29,motokar_pelbagai_utiliti,Toyota,Unser,silver,petrol,Selangor
2000-11-29,jip,Toyota,Unser,red,petrol,W.P. Kuala Lumpur
2000-11-29,motokar_pelbagai_utiliti,Toyota,Unser,red,petrol,W.P. Kuala Lumpur
2000-11-29,jip,Toyota,Unser,red,petrol,W.P. Kuala Lumpur
2000-11-29,motokar_pelbagai_utiliti,Toyota,Unser,blue,petrol,Sabah
2000-11-29,motokar_pelbagai_utiliti,Toyota,Unser,purple,petrol,W.P. Kuala Lumpur
2000-11-29,motokar_pelbagai_utiliti,Toyota,Unser,silver,petrol,W.P. Kuala Lumpur
2000-11-29,motokar_pelbagai_utiliti,Toyota,Unser,red,petrol,Melaka
2000-11-29,jip,Toyota,Unser,red,petrol,W.P. Kuala Lumpur
2000-11-29,motokar_pelbagai_utiliti,Toyota,Unser,purple,petrol,Terengganu
2000-11-29,motokar_pelbagai_utiliti,Toyota,Unser,silver,petrol,Perak
2000-11-29,motokar_pelbagai_utiliti,Toyota,Unser,silver,petrol,Negeri Sembilan
2000-11-29,jip,Toyota,Unser,silver,petrol,W.P. Kuala Lumpur
2000-11-29,motokar_pelbagai_utiliti,Toyota,Unser,silver,petrol,W.P. Kuala Lumpur
2000-11-29,motokar_pelbagai_utiliti,Toyota,Unser,red,petrol,Selangor
2000-11-29,motokar_pelbagai_utiliti,Toyota,Unser,silver,petrol,Pahang
2000-11-29,motokar_pelbagai_utiliti,Toyota,Unser,white,greendiesel,Sabah
2000-11-29,motokar,Toyota,Unser,white,greendiesel,W.P. Labuan
2000-11-29,motokar,Toyota,Unser,white,greendiesel,W.P. Labuan
2000-11-29,motokar,Volvo,S70,silver,petrol,Sarawak
2000-11-29,motokar,Volvo,V40,silver,petrol,W.P. Kuala Lumpur
2000-11-30,motokar,Alfa Romeo,166,silver,petrol,W.P. Kuala Lumpur
2000-11-30,motokar,BMW,3 Series,silver,petrol,W.P. Kuala Lumpur
2000-11-30,motokar,BMW,3 Series,black,petrol,W.P. Kuala Lumpur
2000-11-30,motokar,BMW,3 Series,black,petrol,Perak
2000-11-30,motokar,BMW,3 Series,blue,petrol,W.P. Kuala Lumpur
2000-11-30,motokar,BMW,3 Series,silver,petrol,Johor
2000-11-30,motokar,BMW,3 Series,red,petrol,Melaka
2000-11-30,motokar,BMW,3 Series,silver,petrol,W.P. Kuala Lumpur
2000-11-30,motokar,BMW,3 Series,blue,petrol,W.P. Kuala Lumpur
2000-11-30,motokar,BMW,5 Series,black,petrol,W.P. Kuala Lumpur
2000-11-30,motokar,BMW,5 Series,silver,petrol,W.P. Kuala Lumpur
2000-11-30,motokar,Citroen,Xsara,silver,petrol,Perak
2000-11-30,motokar,Daihatsu,Charade,silver,petrol,Melaka
2000-11-30,motokar,Fiat,Marea,silver,petrol,Pahang
2000-11-30,motokar,Fiat,Punto,silver,petrol,W.P. Kuala Lumpur
2000-11-30,motokar,Fiat,Punto,white,petrol,W.P. Kuala Lumpur
2000-11-30,window_van,Ford,Econovan,white,petrol,Selangor
2000-11-30,window_van,Ford,Econovan,white,petrol,Pulau Pinang
2000-11-30,window_van,Ford,Econovan,green,petrol,Sarawak
2000-11-30,window_van,Ford,Econovan,blue,petrol,Sarawak
2000-11-30,pick_up,Ford,Ranger,yellow,greendiesel,Selangor
2000-11-30,pick_up,Ford,Ranger,yellow,greendiesel,Selangor
2000-11-30,pick_up,Ford,Ranger,blue,greendiesel,Selangor
2000-11-30,pick_up,Ford,Ranger,white,diesel,W.P. Kuala Lumpur
2000-11-30,pick_up,Ford,Ranger,red,greendiesel,W.P. Kuala Lumpur
2000-11-30,pick_up,Ford,Ranger,yellow,greendiesel,W.P. Kuala Lumpur
2000-11-30,pick_up,Ford,Ranger,blue,greendiesel,Selangor
2000-11-30,pick_up,Ford,Ranger,silver,greendiesel,Selangor
2000-11-30,pick_up,Ford,Ranger,red,diesel,Selangor
2000-11-30,pick_up,Ford,Ranger,red,greendiesel,Pahang
2000-11-30,pick_up,Ford,Ranger,grey,greendiesel,Melaka
2000-11-30,pick_up,Ford,Ranger,yellow,greendiesel,Sabah
2000-11-30,pick_up,Ford,Ranger,yellow,diesel,Johor
2000-11-30,pick_up,Ford,Ranger,red,greendiesel,Sabah
2000-11-30,jip,Ford,Ranger,red,diesel,Johor
2000-11-30,pick_up,Ford,Ranger,silver,greendiesel,Pulau Pinang
2000-11-30,pick_up,Ford,Ranger,silver,greendiesel,Perak
2000-11-30,pick_up,Ford,Ranger,red,greendiesel,Perak
2000-11-30,pick_up,Ford,Ranger,blue,greendiesel,Sarawak
2000-11-30,pick_up,Ford,Trader,white,greendiesel,Sarawak
2000-11-30,motokar,Honda,Accord,white,petrol,W.P. Kuala Lumpur
2000-11-30,motokar,Honda,Accord,silver,petrol,W.P. Kuala Lumpur
2000-11-30,motokar,Honda,Accord,silver,petrol,W.P. Kuala Lumpur
2000-11-30,motokar,Honda,Accord,gold,petrol,Sarawak
2000-11-30,motokar,Honda,Accord,silver,petrol,Johor
2000-11-30,motokar,Honda,Accord,gold,petrol,Johor
2000-11-30,motokar,Honda,Accord,black,petrol,Johor
2000-11-30,motokar,Honda,Ascot,black,petrol,Sarawak
2000-11-30,motokar,Honda,City,gold,petrol,Johor
2000-11-30,motokar,Honda,Civic,black,petrol,W.P. Kuala Lumpur
2000-11-30,jip,Honda,CR-V,green,petrol,Johor
2000-11-30,jip,Honda,CR-V,gold,petrol,Selangor
2000-11-30,jip,Honda,CR-V,silver,petrol,Pulau Pinang
2000-11-30,jip,Honda,CR-V,gold,petrol,W.P. Kuala Lumpur
2000-11-30,jip,Honda,CR-V,gold,petrol,Selangor
2000-11-30,jip,Honda,CR-V,gold,petrol,Pulau Pinang
2000-11-30,jip,Honda,CR-V,green,petrol,Selangor
2000-11-30,jip,Honda,CR-V,white,petrol,W.P. Kuala Lumpur
2000-11-30,window_van,Honda,Odyssey,blue,petrol,Selangor
2000-11-30,motokar,Hyundai,Atos,white,petrol,Selangor
2000-11-30,motokar,Hyundai,Atos,silver,petrol,W.P. Kuala Lumpur
2000-11-30,window_van,Hyundai,Trajet,red,petrol,Pahang
2000-11-30,window_van,Hyundai,Trajet,silver,petrol,W.P. Kuala Lumpur
2000-11-30,motokar_pelbagai_utiliti,Hyundai,Trajet,silver,petrol,Terengganu
2000-11-30,pick_up,Isuzu,Invader,silver,greendiesel,Sabah
2000-11-30,pick_up,Isuzu,Invader,silver,greendiesel,Sabah
2000-11-30,pick_up,Isuzu,Invader,white,greendiesel,Sabah
2000-11-30,pick_up,Isuzu,Invader,white,greendiesel,Sabah
2000-11-30,pick_up,Isuzu,Invader,blue,greendiesel,W.P. Kuala Lumpur
2000-11-30,jip,Isuzu,Trooper,blue,diesel,Selangor
2000-11-30,pick_up,Mazda,Tribute,silver,greendiesel,Sabah
2000-11-30,motokar,Mercedes Benz,A-Class,black,petrol,Pulau Pinang
2000-11-30,motokar,Mercedes Benz,C-Class,black,petrol,Johor
2000-11-30,motokar,Mercedes Benz,C-Class,red,petrol,Pahang
2000-11-30,motokar,Mercedes Benz,C-Class,silver,petrol,Johor
2000-11-30,motokar,Mercedes Benz,C-Class,silver,petrol,W.P. Kuala Lumpur
2000-11-30,motokar,Mercedes Benz,C-Class,silver,petrol,Selangor
2000-11-30,motokar,Mercedes Benz,C-Class,blue,petrol,W.P. Kuala Lumpur
2000-11-30,motokar,Mercedes Benz,CLK,silver,petrol,W.P. Kuala Lumpur
2000-11-30,motokar,Mercedes Benz,E-Class,gold,petrol,Sarawak
2000-11-30,motokar,Mercedes Benz,E-Class,blue,petrol,Johor
2000-11-30,motokar,Mercedes Benz,E-Class,green,petrol,W.P. Kuala Lumpur
2000-11-30,motokar,Mercedes Benz,E-Class,silver,petrol,Sarawak
2000-11-30,motokar,Mercedes Benz,E-Class,white,petrol,Pulau Pinang
2000-11-30,motokar,Mercedes Benz,E-Class,silver,petrol,W.P. Kuala Lumpur
2000-11-30,motokar,Mercedes Benz,E-Class,gold,petrol,Selangor
2000-11-30,motokar,Mercedes Benz,E-Class,silver,petrol,W.P. Kuala Lumpur
2000-11-30,motokar,Mercedes Benz,E-Class,green,petrol,W.P. Kuala Lumpur
2000-11-30,motokar,Mercedes Benz,E-Class,beige,petrol,W.P. Kuala Lumpur
2000-11-30,motokar,Mercedes Benz,E-Class,green,petrol,W.P. Kuala Lumpur
2000-11-30,motokar,Mercedes Benz,E-Class,blue,petrol,W.P. Kuala Lumpur
2000-11-30,window_van,Mercedes Benz,MB100,white,greendiesel,Sabah
2000-11-30,window_van,Mercedes Benz,MB140,white,greendiesel,Sabah
2000-11-30,motokar,Mercedes Benz,S-Class,blue,petrol_ng,W.P. Kuala Lumpur
2000-11-30,motokar,Mercedes Benz,S-Class,silver,greendiesel,W.P. Kuala Lumpur
2000-11-30,window_van,Mitsubishi,Delica,white,petrol,W.P. Kuala Lumpur
2000-11-30,jip,Mitsubishi,FTO,white,greendiesel,Johor
2000-11-30,motokar,Mitsubishi,Galant,black,petrol,W.P. Kuala Lumpur
2000-11-30,pick_up,Mitsubishi,Triton,white,greendiesel,Perak
2000-11-30,jip,Mitsubishi,Pajero,black,petrol,Pulau Pinang
2000-11-30,jip,Mitsubishi,Pajero,silver,petrol,W.P. Kuala Lumpur
2000-11-30,jip,Mitsubishi,Pajero,silver,petrol,W.P. Kuala Lumpur
2000-11-30,jip,Mitsubishi,Pajero,silver,diesel,Pahang
2000-11-30,jip,Mitsubishi,Pajero,red,petrol,Selangor
2000-11-30,jip,Mitsubishi,Pajero,silver,petrol,Pahang
2000-11-30,pick_up,Nissan,Cabstar,white,diesel,Sabah
2000-11-30,motokar,Nissan,Cefiro,red,petrol,Perak
2000-11-30,motokar,Nissan,Cefiro,silver,petrol,W.P. Kuala Lumpur
2000-11-30,motokar,Nissan,Cefiro,gold,petrol,Kelantan
2000-11-30,pick_up,Nissan,Vanette,white,petrol,W.P. Kuala Lumpur
2000-11-30,motokar,Nissan,Sentra,gold,petrol,Selangor
2000-11-30,motokar,Nissan,Sentra,silver,petrol,Pulau Pinang
2000-11-30,motokar,Nissan,Sentra,silver,petrol,Johor
2000-11-30,motokar,Nissan,Sentra,grey,petrol,Kedah
2000-11-30,motokar,Nissan,Sentra,purple,petrol,Pulau Pinang
2000-11-30,motokar,Nissan,Sentra,green,petrol,W.P. Kuala Lumpur
2000-11-30,motokar,Nissan,Sentra,silver,petrol,Johor
2000-11-30,motokar,Nissan,Sentra,gold,petrol,Pulau Pinang
2000-11-30,motokar,Nissan,Sentra,blue,petrol,Pulau Pinang
2000-11-30,motokar,Nissan,Sentra,silver,petrol,W.P. Kuala Lumpur
2000-11-30,motokar,Nissan,Sentra,silver,petrol,W.P. Kuala Lumpur
2000-11-30,motokar,Nissan,Sentra,silver,petrol,Johor
2000-11-30,motokar,Nissan,Sentra,green,petrol,Selangor
2000-11-30,motokar,Nissan,Sentra,gold,petrol,Johor
2000-11-30,motokar,Nissan,Sentra,purple,petrol,Pahang
2000-11-30,motokar,Nissan,Sentra,purple,petrol,Negeri Sembilan
2000-11-30,motokar,Nissan,Sentra,silver,petrol,Pulau Pinang
2000-11-30,motokar,Nissan,Sentra,purple,petrol,W.P. Kuala Lumpur
2000-11-30,motokar,Nissan,Sentra,grey,petrol,Johor
2000-11-30,motokar,Nissan,Sentra,green,petrol,Johor
2000-11-30,motokar,Nissan,Sentra,brown,petrol,Johor
2000-11-30,motokar,Nissan,Sentra,blue,petrol,W.P. Kuala Lumpur
2000-11-30,motokar,Nissan,Sentra,green,petrol,W.P. Kuala Lumpur
2000-11-30,motokar,Nissan,Sentra,silver,petrol,Kedah
2000-11-30,motokar,Nissan,Sentra,blue,petrol,Kedah
2000-11-30,motokar,Nissan,Sentra,purple,petrol,Melaka
2000-11-30,motokar,Nissan,Sentra,purple,petrol,W.P. Kuala Lumpur
2000-11-30,motokar,Nissan,Sentra,white,petrol,Melaka
2000-11-30,motokar,Nissan,Sentra,purple,petrol,Johor
2000-11-30,motokar,Nissan,Sentra,purple,petrol,Melaka
2000-11-30,motokar,Nissan,Sentra,silver,petrol,Johor
2000-11-30,motokar,Nissan,Sentra,purple,petrol,W.P. Kuala Lumpur
2000-11-30,motokar,Nissan,Sentra,purple,petrol,Melaka
2000-11-30,motokar,Nissan,Sentra,blue,petrol,W.P. Kuala Lumpur
2000-11-30,motokar,Nissan,Sentra,green,petrol,W.P. Kuala Lumpur
2000-11-30,motokar,Nissan,Sentra,gold,petrol,Negeri Sembilan
2000-11-30,motokar,Nissan,Sentra,purple,petrol,W.P. Kuala Lumpur
2000-11-30,motokar,Nissan,Sentra,blue,petrol,Selangor
2000-11-30,motokar,Nissan,Sentra,blue,petrol,Pulau Pinang
2000-11-30,window_van,Nissan,Serena,silver,petrol,W.P. Kuala Lumpur
2000-11-30,window_van,Nissan,Serena,blue,petrol,W.P. Kuala Lumpur
2000-11-30,window_van,Nissan,Serena,silver,petrol,Pulau Pinang
2000-11-30,motokar,Nissan,Skyline,red,petrol,W.P. Kuala Lumpur
2000-11-30,jip,Nissan,Terrano,silver,petrol,W.P. Kuala Lumpur
2000-11-30,jip,Nissan,Terrano,green,petrol,W.P. Kuala Lumpur
2000-11-30,jip,Nissan,Terrano,green,petrol,Kedah
2000-11-30,jip,Nissan,Terrano,silver,petrol,Melaka
2000-11-30,window_van,Nissan,Vanette,silver,petrol,W.P. Kuala Lumpur
2000-11-30,window_van,Nissan,Vanette,white,petrol,W.P. Kuala Lumpur
2000-11-30,window_van,Nissan,Vanette,white,petrol,W.P. Kuala Lumpur
2000-11-30,window_van,Nissan,Vanette,white,petrol,W.P. Kuala Lumpur
2000-11-30,window_van,Nissan,Vanette,white,petrol,W.P. Kuala Lumpur
2000-11-30,window_van,Nissan,Vanette,white,petrol,W.P. Kuala Lumpur
2000-11-30,window_van,Nissan,Vanette,silver,petrol,W.P. Kuala Lumpur
2000-11-30,window_van,Nissan,Vanette,red,petrol,Kedah
2000-11-30,window_van,Nissan,Vanette,white,petrol,Pahang
