date,state,parlimen,dun,income_median,income_mean
2022-01-01,Terengganu,P.035 Kuala Nerus,N.10 Buluh Gading,5924.0,6974.0
2024-01-01,Terengganu,P.035 Kuala Nerus,N.10 Buluh Gading,6379.0,6567.0
2019-01-01,Terengganu,P.035 Kuala Nerus,N.11 Seberang Takir,6917.0,8073.0
2022-01-01,Terengganu,P.035 Kuala Nerus,N.11 Seberang Takir,6192.0,7324.0
2024-01-01,Terengganu,P.035 Kuala Nerus,N.11 Seberang Takir,7461.0,8937.0
2019-01-01,Terengganu,P.035 Kuala Nerus,N.12 Bukit Tunggal,6537.0,7231.0
2022-01-01,Terengganu,P.035 Kuala Nerus,N.12 Bukit Tunggal,6800.0,7737.0
2024-01-01,Terengganu,P.035 Kuala Nerus,N.12 Bukit Tunggal,5260.0,5966.0
2019-01-01,Terengganu,P.036 Kuala Terengganu,N.13 Wakaf Mempelam,6293.0,7228.0
2022-01-01,Terengganu,P.036 Kuala Terengganu,N.13 Wakaf Mempelam,6399.0,8811.0
2024-01-01,Terengganu,P.036 Kuala Terengganu,N.13 Wakaf Mempelam,7408.0,8829.0
2019-01-01,Terengganu,P.036 Kuala Terengganu,N.14 Bandar,5198.0,5881.0
2022-01-01,Terengganu,P.036 Kuala Terengganu,N.14 Bandar,5510.0,6313.0
2024-01-01,Terengganu,P.036 Kuala Terengganu,N.14 Bandar,5955.0,6227.0
2019-01-01,Terengganu,P.036 Kuala Terengganu,N.15 Ladang,5560.0,6489.0
2022-01-01,Terengganu,P.036 Kuala Terengganu,N.15 Ladang,5337.0,6875.0
2024-01-01,Terengganu,P.036 Kuala Terengganu,N.15 Ladang,5493.0,6271.0
2019-01-01,Terengganu,P.036 Kuala Terengganu,N.16 Batu Buruk,5537.0,6689.0
2022-01-01,Terengganu,P.036 Kuala Terengganu,N.16 Batu Buruk,5939.0,7228.0
2024-01-01,Terengganu,P.036 Kuala Terengganu,N.16 Batu Buruk,6969.0,7804.0
2019-01-01,Terengganu,P.037 Marang,N.17 Alur Limbat,6377.0,7595.0
2022-01-01,Terengganu,P.037 Marang,N.17 Alur Limbat,5931.0,6736.0
2024-01-01,Terengganu,P.037 Marang,N.17 Alur Limbat,6693.0,7081.0
2019-01-01,Terengganu,P.037 Marang,N.18 Bukit Payung,5253.0,6252.0
2022-01-01,Terengganu,P.037 Marang,N.18 Bukit Payung,5476.0,6876.0
2024-01-01,Terengganu,P.037 Marang,N.18 Bukit Payung,6825.0,7492.0
2019-01-01,Terengganu,P.037 Marang,N.19 Ru Rendang,5210.0,5989.0
2022-01-01,Terengganu,P.037 Marang,N.19 Ru Rendang,5520.0,6303.0
2024-01-01,Terengganu,P.037 Marang,N.19 Ru Rendang,6321.0,7132.0
2019-01-01,Terengganu,P.037 Marang,N.20 Pengkalan Berangan,4627.0,5306.0
2022-01-01,Terengganu,P.037 Marang,N.20 Pengkalan Berangan,5035.0,5996.0
2024-01-01,Terengganu,P.037 Marang,N.20 Pengkalan Berangan,5908.0,6426.0
2019-01-01,Terengganu,P.038 Hulu Terengganu,N.21 Telemung,4247.0,4916.0
2022-01-01,Terengganu,P.038 Hulu Terengganu,N.21 Telemung,4742.0,5422.0
2024-01-01,Terengganu,P.038 Hulu Terengganu,N.21 Telemung,4418.0,4605.0
2019-01-01,Terengganu,P.038 Hulu Terengganu,N.22 Manir,5350.0,6518.0
2022-01-01,Terengganu,P.038 Hulu Terengganu,N.22 Manir,5793.0,6991.0
2024-01-01,Terengganu,P.038 Hulu Terengganu,N.22 Manir,6127.0,6603.0
2019-01-01,Terengganu,P.038 Hulu Terengganu,N.23 Kuala Berang,4119.0,5577.0
2022-01-01,Terengganu,P.038 Hulu Terengganu,N.23 Kuala Berang,5580.0,6484.0
2024-01-01,Terengganu,P.038 Hulu Terengganu,N.23 Kuala Berang,7054.0,7782.0
2019-01-01,Terengganu,P.038 Hulu Terengganu,N.24 Ajil,5395.0,5708.0
2022-01-01,Terengganu,P.038 Hulu Terengganu,N.24 Ajil,5315.0,5672.0
2024-01-01,Terengganu,P.038 Hulu Terengganu,N.24 Ajil,6564.0,6787.0
2019-01-01,Terengganu,P.039 Dungun,N.25 Bukit Besi,4357.0,4891.0
2022-01-01,Terengganu,P.039 Dungun,N.25 Bukit Besi,5591.0,6060.0
2024-01-01,Terengganu,P.039 Dungun,N.25 Bukit Besi,5902.0,6058.0
2019-01-01,Terengganu,P.039 Dungun,N.26 Rantau Abang,5692.0,7296.0
2022-01-01,Terengganu,P.039 Dungun,N.26 Rantau Abang,6204.0,8109.0
2024-01-01,Terengganu,P.039 Dungun,N.26 Rantau Abang,6138.0,6859.0
2019-01-01,Terengganu,P.039 Dungun,N.27 Sura,7852.0,8731.0
2022-01-01,Terengganu,P.039 Dungun,N.27 Sura,6517.0,8412.0
2024-01-01,Terengganu,P.039 Dungun,N.27 Sura,7456.0,9220.0
2019-01-01,Terengganu,P.039 Dungun,N.28 Paka,5774.0,7452.0
2022-01-01,Terengganu,P.039 Dungun,N.28 Paka,6833.0,8152.0
2024-01-01,Terengganu,P.039 Dungun,N.28 Paka,7896.0,8863.0
2019-01-01,Terengganu,P.040 Kemaman,N.29 Kemasik,7018.0,10913.0
2022-01-01,Terengganu,P.040 Kemaman,N.29 Kemasik,6717.0,10512.0
2024-01-01,Terengganu,P.040 Kemaman,N.29 Kemasik,8029.0,10520.0
2019-01-01,Terengganu,P.040 Kemaman,N.30 Kijal,6997.0,7908.0
2022-01-01,Terengganu,P.040 Kemaman,N.30 Kijal,5546.0,7026.0
2024-01-01,Terengganu,P.040 Kemaman,N.30 Kijal,7656.0,8180.0
2019-01-01,Terengganu,P.040 Kemaman,N.31 Cukai,6592.0,7036.0
2022-01-01,Terengganu,P.040 Kemaman,N.31 Cukai,6614.0,8631.0
2024-01-01,Terengganu,P.040 Kemaman,N.31 Cukai,7356.0,9008.0
2019-01-01,Terengganu,P.040 Kemaman,N.32 Air Putih,6255.0,6806.0
2022-01-01,Terengganu,P.040 Kemaman,N.32 Air Putih,6676.0,7952.0
2024-01-01,Terengganu,P.040 Kemaman,N.32 Air Putih,7744.0,8414.0
2019-01-01,Pulau Pinang,P.041 Kepala Batas,N.01 Penaga,5512.0,5876.0
2022-01-01,Pulau Pinang,P.041 Kepala Batas,N.01 Penaga,4949.0,5519.0
2024-01-01,Pulau Pinang,P.041 Kepala Batas,N.01 Penaga,6048.0,6907.0
2019-01-01,Pulau Pinang,P.041 Kepala Batas,N.02 Bertam,5704.0,6237.0
2022-01-01,Pulau Pinang,P.041 Kepala Batas,N.02 Bertam,5232.0,6141.0
2024-01-01,Pulau Pinang,P.041 Kepala Batas,N.02 Bertam,7393.0,8051.0
2019-01-01,Pulau Pinang,P.041 Kepala Batas,N.03 Pinang Tunggal,5625.0,7036.0
2022-01-01,Pulau Pinang,P.041 Kepala Batas,N.03 Pinang Tunggal,6123.0,7408.0
2024-01-01,Pulau Pinang,P.041 Kepala Batas,N.03 Pinang Tunggal,6537.0,7713.0
2019-01-01,Pulau Pinang,P.042 Tasek Gelugor,N.04 Permatang Berangan,6079.0,6505.0
2022-01-01,Pulau Pinang,P.042 Tasek Gelugor,N.04 Permatang Berangan,6324.0,6683.0
2024-01-01,Pulau Pinang,P.042 Tasek Gelugor,N.04 Permatang Berangan,6174.0,7331.0
2019-01-01,Pulau Pinang,P.042 Tasek Gelugor,N.05 Sungai Dua,5644.0,6225.0
2022-01-01,Pulau Pinang,P.042 Tasek Gelugor,N.05 Sungai Dua,6103.0,7308.0
2024-01-01,Pulau Pinang,P.042 Tasek Gelugor,N.05 Sungai Dua,6062.0,6908.0
2019-01-01,Pulau Pinang,P.042 Tasek Gelugor,N.06 Telok Ayer Tawar,5336.0,6635.0
2022-01-01,Pulau Pinang,P.042 Tasek Gelugor,N.06 Telok Ayer Tawar,7312.0,9618.0
2024-01-01,Pulau Pinang,P.042 Tasek Gelugor,N.06 Telok Ayer Tawar,6188.0,8662.0
2019-01-01,Pulau Pinang,P.043 Bagan,N.07 Sungai Puyu,5901.0,6843.0
2022-01-01,Pulau Pinang,P.043 Bagan,N.07 Sungai Puyu,6626.0,7856.0
2024-01-01,Pulau Pinang,P.043 Bagan,N.07 Sungai Puyu,7091.0,8761.0
2019-01-01,Pulau Pinang,P.043 Bagan,N.08 Bagan Jermal,4855.0,8084.0
2022-01-01,Pulau Pinang,P.043 Bagan,N.08 Bagan Jermal,6232.0,7592.0
2024-01-01,Pulau Pinang,P.043 Bagan,N.08 Bagan Jermal,8111.0,9338.0
2019-01-01,Pulau Pinang,P.043 Bagan,N.09 Bagan Dalam,5578.0,8245.0
2022-01-01,Pulau Pinang,P.043 Bagan,N.09 Bagan Dalam,6305.0,7815.0
2024-01-01,Pulau Pinang,P.043 Bagan,N.09 Bagan Dalam,7138.0,9407.0
2019-01-01,Pulau Pinang,P.044 Permatang Pauh,N.10 Seberang Jaya,5528.0,6822.0
2022-01-01,Pulau Pinang,P.044 Permatang Pauh,N.10 Seberang Jaya,6499.0,8308.0
2024-01-01,Pulau Pinang,P.044 Permatang Pauh,N.10 Seberang Jaya,6630.0,8018.0
2019-01-01,Pulau Pinang,P.044 Permatang Pauh,N.11 Permatang Pasir,3653.0,5412.0
2022-01-01,Pulau Pinang,P.044 Permatang Pauh,N.11 Permatang Pasir,4963.0,6168.0
2024-01-01,Pulau Pinang,P.044 Permatang Pauh,N.11 Permatang Pasir,6530.0,7821.0
2019-01-01,Pulau Pinang,P.044 Permatang Pauh,N.12 Penanti,5079.0,6100.0
2022-01-01,Pulau Pinang,P.044 Permatang Pauh,N.12 Penanti,4515.0,5727.0
2024-01-01,Pulau Pinang,P.044 Permatang Pauh,N.12 Penanti,5144.0,6113.0
2019-01-01,Pulau Pinang,P.045 Bukit Mertajam,N.13 Berapit,6997.0,9474.0
2022-01-01,Pulau Pinang,P.045 Bukit Mertajam,N.13 Berapit,7594.0,9349.0
2024-01-01,Pulau Pinang,P.045 Bukit Mertajam,N.13 Berapit,7891.0,9582.0
2019-01-01,Pulau Pinang,P.045 Bukit Mertajam,N.14 Machang Bubuk,5704.0,7074.0
2022-01-01,Pulau Pinang,P.045 Bukit Mertajam,N.14 Machang Bubuk,5861.0,7632.0
2024-01-01,Pulau Pinang,P.045 Bukit Mertajam,N.14 Machang Bubuk,7072.0,8901.0
2019-01-01,Pulau Pinang,P.045 Bukit Mertajam,N.15 Padang Lalang,6380.0,8178.0
2022-01-01,Pulau Pinang,P.045 Bukit Mertajam,N.15 Padang Lalang,6963.0,8382.0
2024-01-01,Pulau Pinang,P.045 Bukit Mertajam,N.15 Padang Lalang,6656.0,7710.0
2019-01-01,Pulau Pinang,P.046 Batu Kawan,N.16 Perai,5542.0,7751.0
2022-01-01,Pulau Pinang,P.046 Batu Kawan,N.16 Perai,5866.0,8612.0
2024-01-01,Pulau Pinang,P.046 Batu Kawan,N.16 Perai,8318.0,9405.0
2019-01-01,Pulau Pinang,P.046 Batu Kawan,N.17 Bukit Tengah,6239.0,8140.0
2022-01-01,Pulau Pinang,P.046 Batu Kawan,N.17 Bukit Tengah,7627.0,9295.0
2024-01-01,Pulau Pinang,P.046 Batu Kawan,N.17 Bukit Tengah,6427.0,7867.0
2019-01-01,Pulau Pinang,P.046 Batu Kawan,N.18 Bukit Tambun,6153.0,7278.0
2022-01-01,Pulau Pinang,P.046 Batu Kawan,N.18 Bukit Tambun,6402.0,8452.0
2024-01-01,Pulau Pinang,P.046 Batu Kawan,N.18 Bukit Tambun,7003.0,10027.0
2019-01-01,Pulau Pinang,P.047 Nibong Tebal,N.19 Jawi,5486.0,6292.0
2022-01-01,Pulau Pinang,P.047 Nibong Tebal,N.19 Jawi,5823.0,7362.0
2024-01-01,Pulau Pinang,P.047 Nibong Tebal,N.19 Jawi,6872.0,8341.0
2019-01-01,Pulau Pinang,P.047 Nibong Tebal,N.20 Sungai Bakap,5416.0,6273.0
2022-01-01,Pulau Pinang,P.047 Nibong Tebal,N.20 Sungai Bakap,5868.0,7007.0
2024-01-01,Pulau Pinang,P.047 Nibong Tebal,N.20 Sungai Bakap,7041.0,7316.0
2019-01-01,Pulau Pinang,P.047 Nibong Tebal,N.21 Sungai Acheh,6702.0,7611.0
2022-01-01,Pulau Pinang,P.047 Nibong Tebal,N.21 Sungai Acheh,5938.0,6608.0
2024-01-01,Pulau Pinang,P.047 Nibong Tebal,N.21 Sungai Acheh,5439.0,6344.0
2019-01-01,Pulau Pinang,P.048 Bukit Bendera,N.22 Tanjong Bunga,7228.0,8845.0
2022-01-01,Pulau Pinang,P.048 Bukit Bendera,N.22 Tanjong Bunga,8550.0,11720.0
2024-01-01,Pulau Pinang,P.048 Bukit Bendera,N.22 Tanjong Bunga,9670.0,11971.0
2019-01-01,Pulau Pinang,P.048 Bukit Bendera,N.23 Air Putih,8183.0,9475.0
2022-01-01,Pulau Pinang,P.048 Bukit Bendera,N.23 Air Putih,8406.0,10506.0
2024-01-01,Pulau Pinang,P.048 Bukit Bendera,N.23 Air Putih,8092.0,8717.0
2019-01-01,Pulau Pinang,P.048 Bukit Bendera,N.24 Kebun Bunga,4768.0,6452.0
2022-01-01,Pulau Pinang,P.048 Bukit Bendera,N.24 Kebun Bunga,6053.0,9237.0
2024-01-01,Pulau Pinang,P.048 Bukit Bendera,N.24 Kebun Bunga,6132.0,12731.0
2019-01-01,Pulau Pinang,P.048 Bukit Bendera,N.25 Pulau Tikus,9583.0,13850.0
2022-01-01,Pulau Pinang,P.048 Bukit Bendera,N.25 Pulau Tikus,8875.0,13244.0
2024-01-01,Pulau Pinang,P.048 Bukit Bendera,N.25 Pulau Tikus,10532.0,16963.0
2019-01-01,Pulau Pinang,P.049 Tanjong,N.26 Padang Kota,6081.0,6957.0
2022-01-01,Pulau Pinang,P.049 Tanjong,N.26 Padang Kota,4997.0,6160.0
2024-01-01,Pulau Pinang,P.049 Tanjong,N.26 Padang Kota,7487.0,13055.0
2019-01-01,Pulau Pinang,P.049 Tanjong,N.27 Pengkalan Kota,5484.0,7084.0
2022-01-01,Pulau Pinang,P.049 Tanjong,N.27 Pengkalan Kota,4814.0,5227.0
2024-01-01,Pulau Pinang,P.049 Tanjong,N.27 Pengkalan Kota,3498.0,4212.0
2019-01-01,Pulau Pinang,P.049 Tanjong,N.28 Komtar,7374.0,9437.0
2022-01-01,Pulau Pinang,P.049 Tanjong,N.28 Komtar,5309.0,5890.0
2024-01-01,Pulau Pinang,P.049 Tanjong,N.28 Komtar,7741.0,8313.0
2019-01-01,Pulau Pinang,P.050 Jelutong,N.29 Datok Keramat,6864.0,6969.0
2022-01-01,Pulau Pinang,P.050 Jelutong,N.29 Datok Keramat,6698.0,7116.0
2024-01-01,Pulau Pinang,P.050 Jelutong,N.29 Datok Keramat,7560.0,8570.0
2019-01-01,Pulau Pinang,P.050 Jelutong,N.30 Sungai Pinang,7260.0,7625.0
2022-01-01,Pulau Pinang,P.050 Jelutong,N.30 Sungai Pinang,6100.0,6754.0
2024-01-01,Pulau Pinang,P.050 Jelutong,N.30 Sungai Pinang,6965.0,8168.0
2019-01-01,Pulau Pinang,P.050 Jelutong,N.31 Batu Lancang,6995.0,7913.0
2022-01-01,Pulau Pinang,P.050 Jelutong,N.31 Batu Lancang,6958.0,8409.0
2024-01-01,Pulau Pinang,P.050 Jelutong,N.31 Batu Lancang,7227.0,8377.0
2019-01-01,Pulau Pinang,P.051 Bukit Gelugor,N.32 Seri Delima,7777.0,9658.0
2022-01-01,Pulau Pinang,P.051 Bukit Gelugor,N.32 Seri Delima,8298.0,11335.0
2024-01-01,Pulau Pinang,P.051 Bukit Gelugor,N.32 Seri Delima,9841.0,13295.0
2019-01-01,Pulau Pinang,P.051 Bukit Gelugor,N.33 Air Itam,5533.0,6577.0
2022-01-01,Pulau Pinang,P.051 Bukit Gelugor,N.33 Air Itam,6330.0,7048.0
2024-01-01,Pulau Pinang,P.051 Bukit Gelugor,N.33 Air Itam,7054.0,7613.0
2019-01-01,Pulau Pinang,P.051 Bukit Gelugor,N.34 Paya Terubong,6027.0,7986.0
2022-01-01,Pulau Pinang,P.051 Bukit Gelugor,N.34 Paya Terubong,6276.0,7198.0
2024-01-01,Pulau Pinang,P.051 Bukit Gelugor,N.34 Paya Terubong,6993.0,8414.0
2019-01-01,Pulau Pinang,P.052 Bayan Baru,N.35 Batu Uban,7681.0,9430.0
2022-01-01,Pulau Pinang,P.052 Bayan Baru,N.35 Batu Uban,7990.0,9525.0
2024-01-01,Pulau Pinang,P.052 Bayan Baru,N.35 Batu Uban,8467.0,9675.0
2019-01-01,Pulau Pinang,P.052 Bayan Baru,N.36 Pantai Jerejak,6952.0,9613.0
2022-01-01,Pulau Pinang,P.052 Bayan Baru,N.36 Pantai Jerejak,7560.0,9728.0
2024-01-01,Pulau Pinang,P.052 Bayan Baru,N.36 Pantai Jerejak,8250.0,9669.0
2019-01-01,Pulau Pinang,P.052 Bayan Baru,N.37 Batu Maung,6111.0,7926.0
2022-01-01,Pulau Pinang,P.052 Bayan Baru,N.37 Batu Maung,8006.0,10688.0
2024-01-01,Pulau Pinang,P.052 Bayan Baru,N.37 Batu Maung,9313.0,10977.0
2019-01-01,Pulau Pinang,P.053 Balik Pulau,N.38 Bayan Lepas,6981.0,8431.0
2022-01-01,Pulau Pinang,P.053 Balik Pulau,N.38 Bayan Lepas,7377.0,9356.0
2024-01-01,Pulau Pinang,P.053 Balik Pulau,N.38 Bayan Lepas,10159.0,11282.0
2019-01-01,Pulau Pinang,P.053 Balik Pulau,N.39 Pulau Betong,5903.0,6665.0
2022-01-01,Pulau Pinang,P.053 Balik Pulau,N.39 Pulau Betong,5638.0,6508.0
2024-01-01,Pulau Pinang,P.053 Balik Pulau,N.39 Pulau Betong,7494.0,7748.0
2019-01-01,Pulau Pinang,P.053 Balik Pulau,N.40 Telok Bahang,5381.0,6278.0
2022-01-01,Pulau Pinang,P.053 Balik Pulau,N.40 Telok Bahang,5846.0,6945.0
2024-01-01,Pulau Pinang,P.053 Balik Pulau,N.40 Telok Bahang,7023.0,7826.0
2019-01-01,Perak,P.054 Gerik,N.01 Pengkalan Hulu,3733.0,5039.0
2022-01-01,Perak,P.054 Gerik,N.01 Pengkalan Hulu,3567.0,4332.0
2024-01-01,Perak,P.054 Gerik,N.01 Pengkalan Hulu,4487.0,5112.0
2019-01-01,Perak,P.054 Gerik,N.02 Temengor,4478.0,5224.0
2022-01-01,Perak,P.054 Gerik,N.02 Temengor,4315.0,7035.0
2024-01-01,Perak,P.054 Gerik,N.02 Temengor,3736.0,4987.0
2019-01-01,Perak,P.055 Lenggong,N.03 Kenering,3733.0,5039.0
2022-01-01,Perak,P.055 Lenggong,N.03 Kenering,3117.0,3429.0
2024-01-01,Perak,P.055 Lenggong,N.03 Kenering,3467.0,4414.0
2019-01-01,Perak,P.055 Lenggong,N.04 Kota Tampan,4478.0,5224.0
2022-01-01,Perak,P.055 Lenggong,N.04 Kota Tampan,2965.0,4354.0
2024-01-01,Perak,P.055 Lenggong,N.04 Kota Tampan,3266.0,5409.0
2019-01-01,Perak,P.056 Larut,N.05 Selama,3961.0,4981.0
2022-01-01,Perak,P.056 Larut,N.05 Selama,3739.0,4424.0
2024-01-01,Perak,P.056 Larut,N.05 Selama,4014.0,5384.0
2019-01-01,Perak,P.056 Larut,N.06 Kubu Gajah,3299.0,3700.0
2022-01-01,Perak,P.056 Larut,N.06 Kubu Gajah,3566.0,4468.0
2024-01-01,Perak,P.056 Larut,N.06 Kubu Gajah,3315.0,3884.0
2019-01-01,Perak,P.056 Larut,N.07 Batu Kurau,5818.0,6185.0
2022-01-01,Perak,P.056 Larut,N.07 Batu Kurau,4000.0,4941.0
2024-01-01,Perak,P.056 Larut,N.07 Batu Kurau,3741.0,4338.0
2019-01-01,Perak,P.057 Parit Buntar,N.08 Titi Serong,4696.0,5958.0
2022-01-01,Perak,P.057 Parit Buntar,N.08 Titi Serong,3850.0,5845.0
2024-01-01,Perak,P.057 Parit Buntar,N.08 Titi Serong,4657.0,6231.0
2019-01-01,Perak,P.057 Parit Buntar,N.09 Kuala Kurau,4412.0,5058.0
2022-01-01,Perak,P.057 Parit Buntar,N.09 Kuala Kurau,4085.0,4604.0
2024-01-01,Perak,P.057 Parit Buntar,N.09 Kuala Kurau,4771.0,5625.0
2019-01-01,Perak,P.058 Bagan Serai,N.10 Alor Pongsu,4954.0,5330.0
2022-01-01,Perak,P.058 Bagan Serai,N.10 Alor Pongsu,4099.0,6132.0
2024-01-01,Perak,P.058 Bagan Serai,N.10 Alor Pongsu,5200.0,6007.0
2019-01-01,Perak,P.058 Bagan Serai,N.11 Gunong Semanggol,4543.0,5474.0
2022-01-01,Perak,P.058 Bagan Serai,N.11 Gunong Semanggol,4178.0,4845.0
2024-01-01,Perak,P.058 Bagan Serai,N.11 Gunong Semanggol,3826.0,4558.0
2019-01-01,Perak,P.058 Bagan Serai,N.12 Selinsing,4390.0,5631.0
2022-01-01,Perak,P.058 Bagan Serai,N.12 Selinsing,3505.0,4715.0
2024-01-01,Perak,P.058 Bagan Serai,N.12 Selinsing,4352.0,5274.0
2019-01-01,Perak,P.059 Bukit Gantang,N.13 Kuala Sepetang,3812.0,4312.0
2022-01-01,Perak,P.059 Bukit Gantang,N.13 Kuala Sepetang,3827.0,5555.0
2024-01-01,Perak,P.059 Bukit Gantang,N.13 Kuala Sepetang,5648.0,6287.0
2019-01-01,Perak,P.059 Bukit Gantang,N.14 Changkat Jering,3678.0,4856.0
2022-01-01,Perak,P.059 Bukit Gantang,N.14 Changkat Jering,3909.0,4959.0
2024-01-01,Perak,P.059 Bukit Gantang,N.14 Changkat Jering,3903.0,5409.0
2019-01-01,Perak,P.059 Bukit Gantang,N.15 Trong,3691.0,4719.0
2022-01-01,Perak,P.059 Bukit Gantang,N.15 Trong,3291.0,3807.0
2024-01-01,Perak,P.059 Bukit Gantang,N.15 Trong,3821.0,5141.0
2019-01-01,Perak,P.060 Taiping,N.16 Kamunting,4530.0,6434.0
2022-01-01,Perak,P.060 Taiping,N.16 Kamunting,4730.0,6165.0
2024-01-01,Perak,P.060 Taiping,N.16 Kamunting,5926.0,7430.0
2019-01-01,Perak,P.060 Taiping,N.17 Pokok Assam,4500.0,5954.0
2022-01-01,Perak,P.060 Taiping,N.17 Pokok Assam,4305.0,6019.0
2024-01-01,Perak,P.060 Taiping,N.17 Pokok Assam,5196.0,7237.0
2019-01-01,Perak,P.060 Taiping,N.18 Aulong,4920.0,5562.0
2022-01-01,Perak,P.060 Taiping,N.18 Aulong,4083.0,5256.0
2024-01-01,Perak,P.060 Taiping,N.18 Aulong,4860.0,5883.0
2019-01-01,Perak,P.061 Padang Rengas,N.19 Chenderoh,4091.0,4595.0
2022-01-01,Perak,P.061 Padang Rengas,N.19 Chenderoh,3807.0,4523.0
2024-01-01,Perak,P.061 Padang Rengas,N.19 Chenderoh,3191.0,4098.0
2019-01-01,Perak,P.061 Padang Rengas,N.20 Lubok Merbau,5233.0,8567.0
2022-01-01,Perak,P.061 Padang Rengas,N.20 Lubok Merbau,4151.0,6123.0
2024-01-01,Perak,P.061 Padang Rengas,N.20 Lubok Merbau,3724.0,7935.0
2019-01-01,Perak,P.062 Sungai Siput,N.21 Lintang,3289.0,4412.0
2022-01-01,Perak,P.062 Sungai Siput,N.21 Lintang,3512.0,5067.0
2024-01-01,Perak,P.062 Sungai Siput,N.21 Lintang,3769.0,4410.0
2019-01-01,Perak,P.062 Sungai Siput,N.22 Jalong,3602.0,4391.0
2022-01-01,Perak,P.062 Sungai Siput,N.22 Jalong,3263.0,4672.0
2024-01-01,Perak,P.062 Sungai Siput,N.22 Jalong,4477.0,5539.0
2019-01-01,Perak,P.063 Tambun,N.23 Manjoi,5160.0,6669.0
2022-01-01,Perak,P.063 Tambun,N.23 Manjoi,5193.0,6622.0
2024-01-01,Perak,P.063 Tambun,N.23 Manjoi,5528.0,7554.0
2019-01-01,Perak,P.063 Tambun,N.24 Hulu Kinta,4842.0,5396.0
2022-01-01,Perak,P.063 Tambun,N.24 Hulu Kinta,6464.0,7525.0
2024-01-01,Perak,P.063 Tambun,N.24 Hulu Kinta,5720.0,7929.0
2019-01-01,Perak,P.064 Ipoh Timor,N.25 Canning,4169.0,6989.0
2022-01-01,Perak,P.064 Ipoh Timor,N.25 Canning,5101.0,7658.0
2024-01-01,Perak,P.064 Ipoh Timor,N.25 Canning,5843.0,9797.0
2019-01-01,Perak,P.064 Ipoh Timor,N.26 Tebing Tinggi,4783.0,5519.0
2022-01-01,Perak,P.064 Ipoh Timor,N.26 Tebing Tinggi,5191.0,5993.0
2024-01-01,Perak,P.064 Ipoh Timor,N.26 Tebing Tinggi,4434.0,5432.0
2019-01-01,Perak,P.064 Ipoh Timor,N.27 Pasir Pinji,4639.0,5932.0
2022-01-01,Perak,P.064 Ipoh Timor,N.27 Pasir Pinji,4427.0,6638.0
2024-01-01,Perak,P.064 Ipoh Timor,N.27 Pasir Pinji,3165.0,4704.0
2019-01-01,Perak,P.065 Ipoh Barat,N.28 Bercham,4858.0,6106.0
2022-01-01,Perak,P.065 Ipoh Barat,N.28 Bercham,4581.0,6014.0
2024-01-01,Perak,P.065 Ipoh Barat,N.28 Bercham,4417.0,5103.0
2019-01-01,Perak,P.065 Ipoh Barat,N.29 Kepayang,4466.0,14717.0
2022-01-01,Perak,P.065 Ipoh Barat,N.29 Kepayang,4555.0,5781.0
2024-01-01,Perak,P.065 Ipoh Barat,N.29 Kepayang,7335.0,8843.0
2019-01-01,Perak,P.065 Ipoh Barat,N.30 Buntong,3578.0,5102.0
2022-01-01,Perak,P.065 Ipoh Barat,N.30 Buntong,4322.0,5459.0
2024-01-01,Perak,P.065 Ipoh Barat,N.30 Buntong,4619.0,5184.0
2019-01-01,Perak,P.066 Batu Gajah,N.31 Jelapang,4094.0,4929.0
2022-01-01,Perak,P.066 Batu Gajah,N.31 Jelapang,4033.0,5152.0
2024-01-01,Perak,P.066 Batu Gajah,N.31 Jelapang,4623.0,5646.0
2019-01-01,Perak,P.066 Batu Gajah,N.32 Menglembu,3258.0,4056.0
2022-01-01,Perak,P.066 Batu Gajah,N.32 Menglembu,4026.0,4701.0
2024-01-01,Perak,P.066 Batu Gajah,N.32 Menglembu,3943.0,5824.0
2019-01-01,Perak,P.066 Batu Gajah,N.33 Tronoh,4563.0,4946.0
2022-01-01,Perak,P.066 Batu Gajah,N.33 Tronoh,4896.0,5176.0
2024-01-01,Perak,P.066 Batu Gajah,N.33 Tronoh,6310.0,7284.0
2019-01-01,Perak,P.067 Kuala Kangsar,N.34 Bukit Chandan,4717.0,5651.0
2022-01-01,Perak,P.067 Kuala Kangsar,N.34 Bukit Chandan,4538.0,5263.0
2024-01-01,Perak,P.067 Kuala Kangsar,N.34 Bukit Chandan,4523.0,6205.0
2019-01-01,Perak,P.067 Kuala Kangsar,N.35 Manong,3571.0,4098.0
2022-01-01,Perak,P.067 Kuala Kangsar,N.35 Manong,3959.0,5350.0
2024-01-01,Perak,P.067 Kuala Kangsar,N.35 Manong,3743.0,4531.0
2019-01-01,Perak,P.068 Beruas,N.36 Pengkalan Baharu,2777.0,4438.0
2022-01-01,Perak,P.068 Beruas,N.36 Pengkalan Baharu,3801.0,4725.0
2024-01-01,Perak,P.068 Beruas,N.36 Pengkalan Baharu,4059.0,4726.0
2019-01-01,Perak,P.068 Beruas,N.37 Pantai Remis,3678.0,4020.0
2022-01-01,Perak,P.068 Beruas,N.37 Pantai Remis,4199.0,5348.0
2024-01-01,Perak,P.068 Beruas,N.37 Pantai Remis,3966.0,5033.0
2019-01-01,Perak,P.068 Beruas,N.38 Astaka,4977.0,7441.0
2022-01-01,Perak,P.068 Beruas,N.38 Astaka,5172.0,6139.0
